,full_id,osm_id,Y,X,status,power,fast_charging,cost,brand,level,geometry
555,n9288177427,9288177427,6492014.26485448,2116908.26552494,available,120,False,0.21,S4M3T Energy,Level 1,POINT (6492014.26485448 2116908.26552494)
556,n9288184546,9288184546,6489527.33464723,2115763.93455543,unavailable,120,True,0.26,S4M3T Energy,Level 1,POINT (6489527.33464723 2115763.93455543)
557,n9289865950,9289865950,6947883.47266883,1914787.09135616,available,227,True,0.27,Tosuns Energy,Level 2,POINT (6947883.47266883 1914787.09135616)
558,n9289965550,9289965550,7012658.77659849,2570998.88071448,available,480,False,0.32,Begum Energy,Level 3,POINT (7012658.77659849 2570998.88071448)
559,n9292945010,9292945010,6418347.23097685,2119257.97507271,unavailable,120,True,0.56,Eticanium Energy,Level 1,POINT (6418347.23097685 2119257.97507271)
560,n9292977141,9292977141,6873772.11400167,1877490.37538985,available,120,True,0.56,S4M3T Energy,Level 1,POINT (6873772.11400167 1877490.37538985)
561,n9293277363,9293277363,6974700.7937462,1762932.71192889,available,209,True,0.26,Eticanium Energy,Level 2,POINT (6974700.7937462 1762932.71192889)
562,n9293610339,9293610339,6494156.99879862,2081233.87528966,unavailable,480,False,0.5,Tosuns Energy,Level 3,POINT (6494156.99879862 2081233.87528966)
563,n9295476360,9295476360,7064264.03800367,1621917.66716745,unavailable,120,False,0.42,Begum Energy,Level 1,POINT (7064264.03800367 1621917.66716745)
564,n9295557667,9295557667,6486955.33409974,2075676.8842329,unavailable,120,True,0.35,Tosuns Energy,Level 1,POINT (6486955.33409974 2075676.8842329)
565,n9295635977,9295635977,7151700.48838597,1589112.6815227,unavailable,480,True,0.63,S4M3T Energy,Level 3,POINT (7151700.48838597 1589112.6815227)
566,n9295671734,9295671734,6527422.36548855,2124200.82763071,unavailable,225,False,0.38,Begum Energy,Level 2,POINT (6527422.36548855 2124200.82763071)
567,n9295732059,9295732059,6497226.43100937,2107736.19626857,unavailable,120,True,0.61,Begum Energy,Level 1,POINT (6497226.43100937 2107736.19626857)
568,n9295744097,9295744097,6465090.62175062,2208355.88024578,unavailable,120,True,0.68,Eticanium Energy,Level 1,POINT (6465090.62175062 2208355.88024578)
569,n9295862932,9295862932,6496535.63737873,2091984.76662005,unavailable,120,True,0.29,Begum Energy,Level 1,POINT (6496535.63737873 2091984.76662005)
570,n9295863700,9295863700,6403044.59920723,2076195.04306669,unavailable,480,False,0.26,S4M3T Energy,Level 3,POINT (6403044.59920723 2076195.04306669)
571,n9295875431,9295875431,6394019.0257358,2095865.54218029,available,480,False,0.54,Eticanium Energy,Level 3,POINT (6394019.0257358 2095865.54218029)
572,n9295898553,9295898553,6497809.37974196,2092610.19291517,available,480,False,0.54,Tosuns Energy,Level 3,POINT (6497809.37974196 2092610.19291517)
573,n9295915009,9295915009,6587998.20784579,2129900.22971203,available,120,True,0.41,Begum Energy,Level 1,POINT (6587998.20784579 2129900.22971203)
574,n9296168614,9296168614,6495865.180376,2131333.13419753,available,120,False,0.41,Tosuns Energy,Level 1,POINT (6495865.180376 2131333.13419753)
575,n9296224668,9296224668,6501912.97984358,2126860.67327982,available,480,False,0.37,Tosuns Energy,Level 3,POINT (6501912.97984358 2126860.67327982)
576,n9296265351,9296265351,7011044.01567033,1866784.06751552,unavailable,227,True,0.53,Begum Energy,Level 2,POINT (7011044.01567033 1866784.06751552)
577,n9296276659,9296276659,6498946.52131436,2133249.17640501,available,480,True,0.35,S4M3T Energy,Level 3,POINT (6498946.52131436 2133249.17640501)
578,n9296296047,9296296047,6458977.56273779,2205080.17064579,unavailable,480,True,0.52,Tosuns Energy,Level 3,POINT (6458977.56273779 2205080.17064579)
579,n9296315095,9296315095,6624748.90400623,1881749.58155904,unavailable,480,False,0.56,Begum Energy,Level 3,POINT (6624748.90400623 1881749.58155904)
580,n9296344713,9296344713,6879188.11633567,1873171.10122343,available,120,True,0.42,Eticanium Energy,Level 1,POINT (6879188.11633567 1873171.10122343)
581,n9296354478,9296354478,6884350.96333756,1881653.52397043,available,120,False,0.45,S4M3T Energy,Level 1,POINT (6884350.96333756 1881653.52397043)
582,n9296355309,9296355309,6593883.66951338,1939049.45267328,available,480,True,0.5,Begum Energy,Level 3,POINT (6593883.66951338 1939049.45267328)
583,n9296386453,9296386453,6594144.17346064,1939122.91240525,unavailable,120,False,0.38,Begum Energy,Level 1,POINT (6594144.17346064 1939122.91240525)
584,n9296402313,9296402313,6874156.25927015,1877528.58023909,unavailable,211,False,0.69,Eticanium Energy,Level 2,POINT (6874156.25927015 1877528.58023909)
585,n9296402314,9296402314,6874158.57675164,1877597.58719143,unavailable,120,True,0.34,Eticanium Energy,Level 1,POINT (6874158.57675164 1877597.58719143)
586,n9296515091,9296515091,6875214.70607756,1866265.12944529,unavailable,480,False,0.41,Tosuns Energy,Level 3,POINT (6875214.70607756 1866265.12944529)
587,n9296523950,9296523950,6465351.66451904,2209438.28418256,unavailable,120,False,0.54,Begum Energy,Level 1,POINT (6465351.66451904 2209438.28418256)
588,n9296570172,9296570172,7004875.41564752,2270791.10871344,available,480,False,0.48,Begum Energy,Level 3,POINT (7004875.41564752 2270791.10871344)
589,n9296588835,9296588835,6636136.61812964,2157321.4596916,available,218,False,0.49,Tosuns Energy,Level 2,POINT (6636136.61812964 2157321.4596916)
590,n9296593190,9296593190,7008300.19962697,2016437.51589447,unavailable,120,True,0.41,Begum Energy,Level 1,POINT (7008300.19962697 2016437.51589447)
591,n9296594091,9296594091,6674034.34931694,1978980.28835438,unavailable,120,False,0.51,Eticanium Energy,Level 1,POINT (6674034.34931694 1978980.28835438)
592,n9296597593,9296597593,6834954.88955363,2029722.07223116,available,237,True,0.26,Tosuns Energy,Level 2,POINT (6834954.88955363 2029722.07223116)
593,n9296624081,9296624081,6730799.03603842,2139226.18703248,unavailable,480,False,0.33,Begum Energy,Level 3,POINT (6730799.03603842 2139226.18703248)
594,n9296641417,9296641417,6791874.61462467,1723042.08484786,available,120,True,0.67,S4M3T Energy,Level 1,POINT (6791874.61462467 1723042.08484786)
595,n9296678526,9296678526,7066221.8197324,2084703.05816464,unavailable,120,False,0.68,Tosuns Energy,Level 1,POINT (7066221.8197324 2084703.05816464)
596,n9296720022,9296720022,6780717.40881687,2181146.82521566,unavailable,120,True,0.52,Begum Energy,Level 1,POINT (6780717.40881687 2181146.82521566)
597,n9296732451,9296732451,6323418.05010386,2223251.04037112,available,120,False,0.22,Begum Energy,Level 1,POINT (6323418.05010386 2223251.04037112)
598,n9296734401,9296734401,6765446.08130356,1747265.60679465,unavailable,120,True,0.61,Tosuns Energy,Level 1,POINT (6765446.08130356 1747265.60679465)
599,n9296799961,9296799961,7121264.00870656,2074940.98447511,available,120,True,0.65,S4M3T Energy,Level 1,POINT (7121264.00870656 2074940.98447511)
600,n9296810345,9296810345,6640293.48444445,1886688.46001122,unavailable,120,False,0.38,Eticanium Energy,Level 1,POINT (6640293.48444445 1886688.46001122)
601,n9296890920,9296890920,6757874.29001842,2012964.49249705,available,120,True,0.4,Tosuns Energy,Level 1,POINT (6757874.29001842 2012964.49249705)
602,n9297009443,9297009443,6575064.50504398,1869700.90534108,available,480,False,0.44,Tosuns Energy,Level 3,POINT (6575064.50504398 1869700.90534108)
603,n9297475837,9297475837,6638146.64283427,1895647.38583857,available,480,True,0.43,Tosuns Energy,Level 3,POINT (6638146.64283427 1895647.38583857)
604,n9297487217,9297487217,6442951.47220359,2216285.01172769,available,221,False,0.4,S4M3T Energy,Level 2,POINT (6442951.47220359 2216285.01172769)
605,n9297492432,9297492432,6593840.21185468,2129218.35330313,available,120,True,0.2,Begum Energy,Level 1,POINT (6593840.21185468 2129218.35330313)
606,n9297510123,9297510123,6453108.73263577,2081946.36455853,unavailable,480,True,0.62,Eticanium Energy,Level 3,POINT (6453108.73263577 2081946.36455853)
607,n9297513184,9297513184,7260055.97554189,2061048.01146149,available,120,True,0.51,Eticanium Energy,Level 1,POINT (7260055.97554189 2061048.01146149)
608,n9297514001,9297514001,7281700.43506945,2045555.65566389,unavailable,120,False,0.21,Eticanium Energy,Level 1,POINT (7281700.43506945 2045555.65566389)
609,n9297514739,9297514739,6624330.82206946,1865040.54825487,available,238,True,0.54,S4M3T Energy,Level 2,POINT (6624330.82206946 1865040.54825487)
610,n9297515286,9297515286,7260263.77050081,2060841.0685281,available,212,False,0.23,Begum Energy,Level 2,POINT (7260263.77050081 2060841.0685281)
611,n9297538923,9297538923,6959116.47522257,2087944.52588925,unavailable,213,True,0.27,S4M3T Energy,Level 2,POINT (6959116.47522257 2087944.52588925)
612,n9297545597,9297545597,6675218.12890248,1976453.33591338,unavailable,231,True,0.58,Eticanium Energy,Level 2,POINT (6675218.12890248 1976453.33591338)
613,n9297566464,9297566464,7060783.61396592,2056603.48060402,unavailable,120,True,0.52,S4M3T Energy,Level 1,POINT (7060783.61396592 2056603.48060402)
614,n9297568632,9297568632,7121470.60065865,1949521.35509585,available,480,True,0.39,S4M3T Energy,Level 3,POINT (7121470.60065865 1949521.35509585)
615,n9297575563,9297575563,6779782.40837242,2157846.64278526,available,480,True,0.35,Tosuns Energy,Level 3,POINT (6779782.40837242 2157846.64278526)
616,n9297578196,9297578196,7240081.09221248,2080633.48474801,unavailable,120,False,0.58,S4M3T Energy,Level 1,POINT (7240081.09221248 2080633.48474801)
617,n9297587519,9297587519,6824107.33138204,2326057.05027945,unavailable,120,False,0.58,S4M3T Energy,Level 1,POINT (6824107.33138204 2326057.05027945)
618,n9297587520,9297587520,6824110.83143472,2326037.33559763,unavailable,480,True,0.32,Tosuns Energy,Level 3,POINT (6824110.83143472 2326037.33559763)
619,n9297591237,9297591237,6839067.41555217,2322282.79633995,unavailable,480,True,0.69,Eticanium Energy,Level 3,POINT (6839067.41555217 2322282.79633995)
620,n9297591548,9297591548,7228917.45514988,2066299.23014093,available,480,False,0.42,S4M3T Energy,Level 3,POINT (7228917.45514988 2066299.23014093)
621,n9297621497,9297621497,7108454.91341157,1931095.97561873,unavailable,480,False,0.23,Tosuns Energy,Level 3,POINT (7108454.91341157 1931095.97561873)
622,n9297622645,9297622645,6897689.26583538,2198518.95533064,available,236,False,0.23,Begum Energy,Level 2,POINT (6897689.26583538 2198518.95533064)
623,n9297628621,9297628621,7231285.44913389,2072019.12614052,available,222,False,0.39,S4M3T Energy,Level 2,POINT (7231285.44913389 2072019.12614052)
624,n9297633205,9297633205,6898419.83427949,2198685.61174031,unavailable,120,True,0.51,Begum Energy,Level 1,POINT (6898419.83427949 2198685.61174031)
625,n9297634982,9297634982,6440365.44041124,2080594.81235691,available,236,False,0.53,Tosuns Energy,Level 2,POINT (6440365.44041124 2080594.81235691)
626,n9297636715,9297636715,6454690.15796811,2446336.43537964,available,233,True,0.66,S4M3T Energy,Level 2,POINT (6454690.15796811 2446336.43537964)
627,n9297637271,9297637271,6480684.21422423,2120136.96490396,available,120,False,0.25,S4M3T Energy,Level 1,POINT (6480684.21422423 2120136.96490396)
628,n9297637887,9297637887,6755433.96096432,2174445.65903669,unavailable,120,False,0.44,Begum Energy,Level 1,POINT (6755433.96096432 2174445.65903669)
629,n9297645802,9297645802,6485697.97821475,2110503.13126783,unavailable,120,False,0.56,Tosuns Energy,Level 1,POINT (6485697.97821475 2110503.13126783)
630,n9297650855,9297650855,6482099.62493454,2113877.70370758,unavailable,480,False,0.66,S4M3T Energy,Level 3,POINT (6482099.62493454 2113877.70370758)
631,n9297656539,9297656539,7206382.48332899,1801506.71886451,unavailable,120,False,0.24,Tosuns Energy,Level 1,POINT (7206382.48332899 1801506.71886451)
632,n9297659549,9297659549,6491966.56853709,2125402.65511721,available,211,False,0.58,Eticanium Energy,Level 2,POINT (6491966.56853709 2125402.65511721)
633,n9297662162,9297662162,6485539.98256238,2112132.42559898,available,480,True,0.48,Begum Energy,Level 3,POINT (6485539.98256238 2112132.42559898)
634,n9297665056,9297665056,6481393.70682982,2113616.97119625,available,120,False,0.59,S4M3T Energy,Level 1,POINT (6481393.70682982 2113616.97119625)
635,n9297671011,9297671011,6485016.46075685,2114001.61343279,unavailable,120,True,0.33,Eticanium Energy,Level 1,POINT (6485016.46075685 2114001.61343279)
636,n9297673920,9297673920,6480941.10416911,2113101.47289828,available,120,False,0.47,Begum Energy,Level 1,POINT (6480941.10416911 2113101.47289828)
637,n9297675552,9297675552,6491121.05361088,2076799.87525602,unavailable,120,False,0.62,Eticanium Energy,Level 1,POINT (6491121.05361088 2076799.87525602)
638,n9297681551,9297681551,6522708.19901005,2096957.1633709,available,237,True,0.62,Eticanium Energy,Level 2,POINT (6522708.19901005 2096957.1633709)
639,n9297683189,9297683189,6480450.40815611,2112958.61659575,unavailable,212,True,0.37,Eticanium Energy,Level 2,POINT (6480450.40815611 2112958.61659575)
640,n9300982192,9300982192,6459639.60130569,2220390.88643026,available,223,False,0.56,S4M3T Energy,Level 2,POINT (6459639.60130569 2220390.88643026)
641,n9301018227,9301018227,7157388.7003915,2042908.41138113,available,120,True,0.58,Eticanium Energy,Level 1,POINT (7157388.7003915 2042908.41138113)
642,n9301024779,9301024779,6519940.85950363,2047333.70623058,unavailable,120,True,0.59,Tosuns Energy,Level 1,POINT (6519940.85950363 2047333.70623058)
643,n9301065302,9301065302,6752502.75883224,2168400.78804763,available,480,True,0.66,Begum Energy,Level 3,POINT (6752502.75883224 2168400.78804763)
644,n9301073082,9301073082,6417334.50905396,2113425.13431776,unavailable,120,False,0.59,Tosuns Energy,Level 1,POINT (6417334.50905396 2113425.13431776)
645,n9301076604,9301076604,6625328.37184515,1865836.83883641,available,120,False,0.64,Tosuns Energy,Level 1,POINT (6625328.37184515 1865836.83883641)
646,n9301076605,9301076605,6625321.08046125,1865835.8146971,available,480,False,0.44,Tosuns Energy,Level 3,POINT (6625321.08046125 1865835.8146971)
647,n9301083729,9301083729,7235832.02966878,2076252.30581276,available,120,True,0.57,Begum Energy,Level 1,POINT (7235832.02966878 2076252.30581276)
648,n9301083730,9301083730,7235827.75181233,2076259.28554483,unavailable,480,False,0.34,Begum Energy,Level 3,POINT (7235827.75181233 2076259.28554483)
649,n9301085563,9301085563,6690903.54702981,2160259.72651914,available,120,False,0.26,Eticanium Energy,Level 1,POINT (6690903.54702981 2160259.72651914)
650,n9301092063,9301092063,6462078.57395926,2217742.28404972,available,120,False,0.63,S4M3T Energy,Level 1,POINT (6462078.57395926 2217742.28404972)
651,n9301099909,9301099909,6869738.94724598,1889690.74667791,available,237,True,0.57,Begum Energy,Level 2,POINT (6869738.94724598 1889690.74667791)
652,n9301111052,9301111052,6794419.45809809,1948803.24419269,unavailable,120,True,0.52,Eticanium Energy,Level 1,POINT (6794419.45809809 1948803.24419269)
653,n9301112165,9301112165,6452945.32379988,2456440.41575319,unavailable,228,False,0.23,Tosuns Energy,Level 2,POINT (6452945.32379988 2456440.41575319)
654,n9301113865,9301113865,6465066.82472263,2112899.18311961,unavailable,218,False,0.46,Tosuns Energy,Level 2,POINT (6465066.82472263 2112899.18311961)
655,n9301113866,9301113866,7210114.67885899,1801479.87973528,unavailable,218,False,0.25,Eticanium Energy,Level 2,POINT (7210114.67885899 1801479.87973528)
656,n9301116924,9301116924,7119522.74104698,2281317.29051972,unavailable,120,False,0.22,Eticanium Energy,Level 1,POINT (7119522.74104698 2281317.29051972)
657,n9301166801,9301166801,6868858.17907767,1845404.12403741,available,120,False,0.52,Eticanium Energy,Level 1,POINT (6868858.17907767 1845404.12403741)
658,n9301166802,9301166802,6868862.53745388,1845417.4601124,unavailable,120,False,0.46,Begum Energy,Level 1,POINT (6868862.53745388 1845417.4601124)
659,n9301176295,9301176295,6855322.36075923,2347103.02415323,available,120,True,0.4,Tosuns Energy,Level 1,POINT (6855322.36075923 2347103.02415323)
660,n9301176296,9301176296,6855320.21253806,2347095.14273329,available,480,True,0.38,Begum Energy,Level 3,POINT (6855320.21253806 2347095.14273329)
661,n9301234015,9301234015,6873737.3352714,1900712.63417669,unavailable,222,True,0.43,S4M3T Energy,Level 2,POINT (6873737.3352714 1900712.63417669)
662,n9301234340,9301234340,7201781.19860101,2159617.13475853,unavailable,120,False,0.7,Begum Energy,Level 1,POINT (7201781.19860101 2159617.13475853)
663,n9301240735,9301240735,7047966.80885789,2273861.36706122,unavailable,120,False,0.45,S4M3T Energy,Level 1,POINT (7047966.80885789 2273861.36706122)
664,n9301241127,9301241127,6943036.67951626,2030762.28608093,unavailable,480,True,0.45,Begum Energy,Level 3,POINT (6943036.67951626 2030762.28608093)
665,n9301244320,9301244320,6526976.80728286,2034568.39965869,available,231,True,0.4,Eticanium Energy,Level 2,POINT (6526976.80728286 2034568.39965869)
666,n9301244321,9301244321,6526976.16024585,2034560.16201638,available,214,True,0.2,Begum Energy,Level 2,POINT (6526976.16024585 2034560.16201638)
